Date,Time,Precipitation (mm),mm/hr ,mm/hr 
3/19/2018,7:15:00 AM,0,,
3/19/2018,7:30:00 AM,0,,
3/19/2018,7:45:00 AM,0,,
3/19/2018,8:00:00 AM,0,0,
3/19/2018,8:15:00 AM,0,,
3/19/2018,8:30:00 AM,0,,
3/19/2018,8:45:00 AM,0,,
3/19/2018,9:00:00 AM,0,0,
3/19/2018,9:15:00 AM,0,,
3/19/2018,9:30:00 AM,0,,
3/19/2018,9:45:00 AM,0,,
3/19/2018,10:00:00 AM,0,0,
3/19/2018,10:15:00 AM,0,,
3/19/2018,10:30:00 AM,0,,
3/19/2018,10:45:00 AM,0,,
3/19/2018,11:00:00 AM,0,0,
3/19/2018,11:15:00 AM,0,,
3/19/2018,11:30:00 AM,0,,
3/19/2018,11:45:00 AM,0,,
3/19/2018,12:00:00 PM,0,0,
3/19/2018,12:15:00 PM,0,,
3/19/2018,12:30:00 PM,0,,
3/19/2018,12:45:00 PM,0,,
3/19/2018,1:00:00 PM,0,0,
3/19/2018,1:15:00 PM,0,,
3/19/2018,1:30:00 PM,0,,
3/19/2018,1:45:00 PM,0,,
3/19/2018,2:00:00 PM,0,0,
3/19/2018,2:15:00 PM,0,,
3/19/2018,2:30:00 PM,0,,
3/19/2018,2:45:00 PM,0,,
3/19/2018,3:00:00 PM,0,0,
3/19/2018,3:15:00 PM,0,,
3/19/2018,3:30:00 PM,0,,
3/19/2018,3:45:00 PM,0,,
3/19/2018,4:00:00 PM,0,0,
3/19/2018,4:15:00 PM,0,,
3/19/2018,4:30:00 PM,0,,
3/19/2018,4:45:00 PM,0,,
3/19/2018,5:00:00 PM,0,0,
3/19/2018,5:15:00 PM,0,,
3/19/2018,5:30:00 PM,0,,
3/19/2018,5:45:00 PM,0,,
3/19/2018,6:00:00 PM,0,0,
3/19/2018,6:15:00 PM,0,,
3/19/2018,6:30:00 PM,0,,
3/19/2018,6:45:00 PM,0,,
3/19/2018,7:00:00 PM,0,0,
3/19/2018,7:15:00 PM,0,,
3/19/2018,7:30:00 PM,0,,
3/19/2018,7:45:00 PM,0,,
3/19/2018,8:00:00 PM,0,0,
3/19/2018,8:15:00 PM,0,,
3/19/2018,8:30:00 PM,0,,
3/19/2018,8:45:00 PM,0,,
3/19/2018,9:00:00 PM,0,0,
3/19/2018,9:15:00 PM,0,,
3/19/2018,9:30:00 PM,0,,
3/19/2018,9:45:00 PM,0,,
3/19/2018,10:00:00 PM,0,0,
3/19/2018,10:15:00 PM,0,,
3/19/2018,10:30:00 PM,0,,
3/19/2018,10:45:00 PM,0,,
3/19/2018,11:00:00 PM,0,0,
3/19/2018,11:15:00 PM,0,,
3/19/2018,11:30:00 PM,0,,
3/19/2018,11:45:00 PM,0,,
3/20/2018,12:00:00 AM,0,0,
3/20/2018,12:15:00 AM,0,,
3/20/2018,12:30:00 AM,0,,
3/20/2018,12:45:00 AM,0,,
3/20/2018,1:00:00 AM,0,0,
3/20/2018,1:15:00 AM,0,,
3/20/2018,1:30:00 AM,0,,
3/20/2018,1:45:00 AM,0,,
3/20/2018,2:00:00 AM,0,0,
3/20/2018,2:15:00 AM,0,,
3/20/2018,2:30:00 AM,0,,
3/20/2018,2:45:00 AM,0,,
3/20/2018,3:00:00 AM,0,0,
3/20/2018,3:15:00 AM,0,,
3/20/2018,3:30:00 AM,0,,
3/20/2018,3:45:00 AM,0,,
3/20/2018,4:00:00 AM,0,0,
3/20/2018,4:15:00 AM,0,,
3/20/2018,4:30:00 AM,0,,
3/20/2018,4:45:00 AM,0,,
3/20/2018,5:00:00 AM,0,0,
3/20/2018,5:15:00 AM,0,,
3/20/2018,5:30:00 AM,0,,
3/20/2018,5:45:00 AM,0,,
3/20/2018,6:00:00 AM,0,0,
3/20/2018,6:15:00 AM,0,,
3/20/2018,6:30:00 AM,0,,
3/20/2018,6:45:00 AM,0,,
3/20/2018,7:00:00 AM,0,0,
3/20/2018,7:15:00 AM,0,,
3/20/2018,7:30:00 AM,0,,
3/20/2018,7:45:00 AM,0,,
3/20/2018,8:00:00 AM,0,0,
3/20/2018,8:15:00 AM,0,,
3/20/2018,8:30:00 AM,0,,
3/20/2018,8:45:00 AM,0,,
3/20/2018,9:00:00 AM,0,0,
3/20/2018,9:15:00 AM,0,,
3/20/2018,9:30:00 AM,0,,
3/20/2018,9:45:00 AM,0,,
3/20/2018,10:00:00 AM,0,0,
3/20/2018,10:15:00 AM,0,,
3/20/2018,10:30:00 AM,0,,
3/20/2018,10:45:00 AM,0,,
3/20/2018,11:00:00 AM,0,0,
3/20/2018,11:15:00 AM,0,,
3/20/2018,11:30:00 AM,0,,
3/20/2018,11:45:00 AM,0,,
3/20/2018,12:00:00 PM,0,0,
3/20/2018,12:15:00 PM,0,,
3/20/2018,12:30:00 PM,0,,
3/20/2018,12:45:00 PM,0,,
3/20/2018,1:00:00 PM,0,0,
3/20/2018,1:15:00 PM,0,,
3/20/2018,1:30:00 PM,0,,
3/20/2018,1:45:00 PM,0,,
3/20/2018,2:00:00 PM,0,0,
3/20/2018,2:15:00 PM,0,,
3/20/2018,2:30:00 PM,0,,
3/20/2018,2:45:00 PM,0,,
3/20/2018,3:00:00 PM,0,0,
3/20/2018,3:15:00 PM,0,,
3/20/2018,3:30:00 PM,0,,
3/20/2018,3:45:00 PM,0,,
3/20/2018,4:00:00 PM,0,0,
3/20/2018,4:15:00 PM,0,,
3/20/2018,4:30:00 PM,0,,
3/20/2018,4:45:00 PM,0,,
3/20/2018,5:00:00 PM,0,0,
3/20/2018,5:15:00 PM,0,,
3/20/2018,5:30:00 PM,0,,
3/20/2018,5:45:00 PM,0,,
3/20/2018,6:00:00 PM,0,0,
3/20/2018,6:15:00 PM,0,,
3/20/2018,6:30:00 PM,0,,
3/20/2018,6:45:00 PM,0,,
3/20/2018,7:00:00 PM,0,0,
3/20/2018,7:15:00 PM,0,,
3/20/2018,7:30:00 PM,0,,
3/20/2018,7:45:00 PM,0,,
3/20/2018,8:00:00 PM,0,0,
3/20/2018,8:15:00 PM,0,,
3/20/2018,8:30:00 PM,0,,
3/20/2018,8:45:00 PM,0,,
3/20/2018,9:00:00 PM,0,0,
3/20/2018,9:15:00 PM,0,,
3/20/2018,9:30:00 PM,0,,
3/20/2018,9:45:00 PM,0,,
3/20/2018,10:00:00 PM,0,0,
3/20/2018,10:15:00 PM,0,,
3/20/2018,10:30:00 PM,0,,
3/20/2018,10:45:00 PM,0,,
3/20/2018,11:00:00 PM,0,0,
3/20/2018,11:15:00 PM,0,,
3/20/2018,11:30:00 PM,0,,
3/20/2018,11:45:00 PM,0,,
3/21/2018,12:00:00 AM,0,0,
3/21/2018,12:15:00 AM,0,,
3/21/2018,12:30:00 AM,0,,
3/21/2018,12:45:00 AM,0,,
3/21/2018,1:00:00 AM,0,0,
3/21/2018,1:15:00 AM,0,,
3/21/2018,1:30:00 AM,0,,
3/21/2018,1:45:00 AM,0,,
3/21/2018,2:00:00 AM,0,0,
3/21/2018,2:15:00 AM,0,,
3/21/2018,2:30:00 AM,0,,
3/21/2018,2:45:00 AM,0,,
3/21/2018,3:00:00 AM,0,0,
3/21/2018,3:15:00 AM,0,,
3/21/2018,3:30:00 AM,0,,
3/21/2018,3:45:00 AM,0,,
3/21/2018,4:00:00 AM,0,0,
3/21/2018,4:15:00 AM,0,,
3/21/2018,4:30:00 AM,0,,
3/21/2018,4:45:00 AM,0,,
3/21/2018,5:00:00 AM,0,0,
3/21/2018,5:15:00 AM,0,,
3/21/2018,5:30:00 AM,0,,
3/21/2018,5:45:00 AM,0,,
3/21/2018,6:00:00 AM,0,0,
3/21/2018,6:15:00 AM,0,,
3/21/2018,6:30:00 AM,0,,
3/21/2018,6:45:00 AM,0,,
3/21/2018,7:00:00 AM,0,0,
3/21/2018,7:15:00 AM,0,,
3/21/2018,7:30:00 AM,0,,
3/21/2018,7:45:00 AM,0,,
3/21/2018,8:00:00 AM,0,0,
3/21/2018,8:15:00 AM,0,,
3/21/2018,8:30:00 AM,0,,
3/21/2018,8:45:00 AM,0,,
3/21/2018,9:00:00 AM,0,0,
3/21/2018,9:15:00 AM,0,,
3/21/2018,9:30:00 AM,0,,
3/21/2018,9:45:00 AM,0,,
3/21/2018,10:00:00 AM,0,0,
3/21/2018,10:15:00 AM,0,,
3/21/2018,10:30:00 AM,0,,
3/21/2018,10:45:00 AM,0,,
3/21/2018,11:00:00 AM,0,0,
3/21/2018,11:15:00 AM,0,,
3/21/2018,11:30:00 AM,0,,
3/21/2018,11:45:00 AM,0,,
3/21/2018,12:00:00 PM,0,0,
3/21/2018,12:15:00 PM,0,,
3/21/2018,12:30:00 PM,0,,
3/21/2018,12:45:00 PM,0,,
3/21/2018,1:00:00 PM,0,0,
3/21/2018,1:15:00 PM,0,,
3/21/2018,1:30:00 PM,0,,
3/21/2018,1:45:00 PM,0,,
3/21/2018,2:00:00 PM,0,0,
3/21/2018,2:15:00 PM,0,,
3/21/2018,2:30:00 PM,0,,
3/21/2018,2:45:00 PM,0,,
3/21/2018,3:00:00 PM,0,0,
3/21/2018,3:15:00 PM,0,,
3/21/2018,3:30:00 PM,0,,
3/21/2018,3:45:00 PM,0,,
3/21/2018,4:00:00 PM,0,0,
3/21/2018,4:15:00 PM,0,,
3/21/2018,4:30:00 PM,0,,
3/21/2018,4:45:00 PM,0,,
3/21/2018,5:00:00 PM,0,0,
3/21/2018,5:15:00 PM,0,,
3/21/2018,5:30:00 PM,0,,
3/21/2018,5:45:00 PM,0,,
3/21/2018,6:00:00 PM,0,0,
3/21/2018,6:15:00 PM,0,,
3/21/2018,6:30:00 PM,0,,
3/21/2018,6:45:00 PM,0,,
3/21/2018,7:00:00 PM,0,0,
3/21/2018,7:15:00 PM,0,,
3/21/2018,7:30:00 PM,0,,
3/21/2018,7:45:00 PM,0,,
3/21/2018,8:00:00 PM,0,0,
3/21/2018,8:15:00 PM,0,,
3/21/2018,8:30:00 PM,0,,
3/21/2018,8:45:00 PM,0,,
3/21/2018,9:00:00 PM,0,0,
3/21/2018,9:15:00 PM,0,,
3/21/2018,9:30:00 PM,0,,
3/21/2018,9:45:00 PM,0,,
3/21/2018,10:00:00 PM,0,0,
3/21/2018,10:15:00 PM,0,,
3/21/2018,10:30:00 PM,0,,
3/21/2018,10:45:00 PM,0,,
3/21/2018,11:00:00 PM,0,0,
3/21/2018,11:15:00 PM,0,,
3/21/2018,11:30:00 PM,0,,
3/21/2018,11:45:00 PM,0,,
3/22/2018,12:00:00 AM,0,0,
3/22/2018,12:15:00 AM,0,,
3/22/2018,12:30:00 AM,0,,
3/22/2018,12:45:00 AM,0,,
3/22/2018,1:00:00 AM,0,0,
3/22/2018,1:15:00 AM,0,,
3/22/2018,1:30:00 AM,0,,
3/22/2018,1:45:00 AM,0,,
3/22/2018,2:00:00 AM,0,0,
3/22/2018,2:15:00 AM,0,,
3/22/2018,2:30:00 AM,0,,
3/22/2018,2:45:00 AM,0,,
3/22/2018,3:00:00 AM,0,0,
3/22/2018,3:15:00 AM,0,,
3/22/2018,3:30:00 AM,0,,
3/22/2018,3:45:00 AM,0,,
3/22/2018,4:00:00 AM,0,0,
3/22/2018,4:15:00 AM,0,,
3/22/2018,4:30:00 AM,0,,
3/22/2018,4:45:00 AM,0,,
3/22/2018,5:00:00 AM,0,0,
3/22/2018,5:15:00 AM,0,,
3/22/2018,5:30:00 AM,0,,
3/22/2018,5:45:00 AM,0,,
3/22/2018,6:00:00 AM,0,0,
3/22/2018,6:15:00 AM,0,,
3/22/2018,6:30:00 AM,0,,
3/22/2018,6:45:00 AM,0,,
3/22/2018,7:00:00 AM,0,0,
3/22/2018,7:15:00 AM,0,,
3/22/2018,7:30:00 AM,0,,
3/22/2018,7:45:00 AM,0,,
3/22/2018,8:00:00 AM,0,0,
3/22/2018,8:15:00 AM,0,,
3/22/2018,8:30:00 AM,0,,
3/22/2018,8:45:00 AM,0,,
3/22/2018,9:00:00 AM,0,0,
3/22/2018,9:15:00 AM,0,,
3/22/2018,9:30:00 AM,0,,
3/22/2018,9:45:00 AM,0,,
3/22/2018,10:00:00 AM,0,0,
3/22/2018,10:15:00 AM,0,,
3/22/2018,10:30:00 AM,0,,
3/22/2018,10:45:00 AM,0,,
3/22/2018,11:00:00 AM,0,0,
3/22/2018,11:15:00 AM,1.4,,
3/22/2018,11:30:00 AM,12.8,,
3/22/2018,11:45:00 AM,3.2,,
3/22/2018,12:00:00 PM,4,21.4,
3/22/2018,12:15:00 PM,0.2,,
3/22/2018,12:30:00 PM,0,,
3/22/2018,12:45:00 PM,0,,
3/22/2018,1:00:00 PM,0,0.2,
3/22/2018,1:15:00 PM,0,,
3/22/2018,1:30:00 PM,0,,
3/22/2018,1:45:00 PM,0,,
3/22/2018,2:00:00 PM,0,0,
3/22/2018,2:15:00 PM,0,,
3/22/2018,2:30:00 PM,0,,
3/22/2018,2:45:00 PM,0,,
3/22/2018,3:00:00 PM,0,0,
3/22/2018,3:15:00 PM,0,,
3/22/2018,3:30:00 PM,0,,
3/22/2018,3:45:00 PM,0,,
3/22/2018,4:00:00 PM,0.8,0.8,
3/22/2018,4:15:00 PM,1.2,,
3/22/2018,4:30:00 PM,0,,
3/22/2018,4:45:00 PM,0,,
3/22/2018,5:00:00 PM,0.2,1.4,
3/22/2018,5:15:00 PM,0,,
3/22/2018,5:30:00 PM,0,,
3/22/2018,5:45:00 PM,0,,
3/22/2018,6:00:00 PM,0,0,
3/22/2018,6:15:00 PM,0,,
3/22/2018,6:30:00 PM,0,,
3/22/2018,6:45:00 PM,0,,
3/22/2018,7:00:00 PM,0,0,
3/22/2018,7:15:00 PM,0,,
3/22/2018,7:30:00 PM,0,,
3/22/2018,7:45:00 PM,0,,
3/22/2018,8:00:00 PM,0,0,
3/22/2018,8:15:00 PM,0,,
3/22/2018,8:30:00 PM,0,,
3/22/2018,8:45:00 PM,0,,
3/22/2018,9:00:00 PM,0,0,
3/22/2018,9:15:00 PM,0,,
3/22/2018,9:30:00 PM,0,,
3/22/2018,9:45:00 PM,0,,
3/22/2018,10:00:00 PM,0,0,
3/22/2018,10:15:00 PM,0,,
3/22/2018,10:30:00 PM,0,,
3/22/2018,10:45:00 PM,0,,
3/22/2018,11:00:00 PM,0,0,
3/22/2018,11:15:00 PM,0,,
3/22/2018,11:30:00 PM,0,,
3/22/2018,11:45:00 PM,0,,
3/23/2018,12:00:00 AM,0,0,
3/23/2018,12:15:00 AM,0,,
3/23/2018,12:30:00 AM,0,,
3/23/2018,12:45:00 AM,0,,
3/23/2018,1:00:00 AM,0,0,
3/23/2018,1:15:00 AM,0,,
3/23/2018,1:30:00 AM,0,,
3/23/2018,1:45:00 AM,0,,
3/23/2018,2:00:00 AM,0,0,
3/23/2018,2:15:00 AM,0,,
3/23/2018,2:30:00 AM,0,,
3/23/2018,2:45:00 AM,0,,
3/23/2018,3:00:00 AM,0.2,0.2,
3/23/2018,3:15:00 AM,2,,
3/23/2018,3:30:00 AM,1.2,,
3/23/2018,3:45:00 AM,1.2,,
3/23/2018,4:00:00 AM,1.2,5.6,
3/23/2018,4:15:00 AM,0.8,,
3/23/2018,4:30:00 AM,0.8,,
3/23/2018,4:45:00 AM,0.4,,
3/23/2018,5:00:00 AM,0.4,2.4,
3/23/2018,5:15:00 AM,0,,
3/23/2018,5:30:00 AM,0,,
3/23/2018,5:45:00 AM,0.2,,
3/23/2018,6:00:00 AM,0,0.2,
3/23/2018,6:15:00 AM,0.2,,
3/23/2018,6:30:00 AM,0,,
3/23/2018,6:45:00 AM,0,,
3/23/2018,7:00:00 AM,0,0.2,
3/23/2018,7:15:00 AM,0,,
3/23/2018,7:30:00 AM,0,,
3/23/2018,7:45:00 AM,0,,
3/23/2018,8:00:00 AM,0,0,
3/23/2018,8:15:00 AM,0,,
3/23/2018,8:30:00 AM,0,,
3/23/2018,8:45:00 AM,0,,
3/23/2018,9:00:00 AM,0,0,
3/23/2018,9:15:00 AM,0,,
3/23/2018,9:30:00 AM,0,,
3/23/2018,9:45:00 AM,0,,
3/23/2018,10:00:00 AM,0,0,
3/23/2018,10:15:00 AM,0,,
3/23/2018,10:30:00 AM,0,,
3/23/2018,10:45:00 AM,0,,
3/23/2018,11:00:00 AM,0,0,
3/23/2018,11:15:00 AM,0,,
3/23/2018,11:30:00 AM,0,,
3/23/2018,11:45:00 AM,0,,
3/23/2018,12:00:00 PM,0,0,
3/23/2018,12:15:00 PM,0,,
3/23/2018,12:30:00 PM,0,,
3/23/2018,12:45:00 PM,0,,
3/23/2018,1:00:00 PM,0,0,
3/23/2018,1:15:00 PM,0,,
3/23/2018,1:30:00 PM,0,,
3/23/2018,1:45:00 PM,0,,
3/23/2018,2:00:00 PM,0,0,
3/23/2018,2:15:00 PM,0,,
3/23/2018,2:30:00 PM,0,,
3/23/2018,2:45:00 PM,0,,
3/23/2018,3:00:00 PM,0,0,
3/23/2018,3:15:00 PM,0,,
3/23/2018,3:30:00 PM,0,,
3/23/2018,3:45:00 PM,0,,
3/23/2018,4:00:00 PM,0,0,
3/23/2018,4:15:00 PM,0,,
3/23/2018,4:30:00 PM,0,,
3/23/2018,4:45:00 PM,0,,
3/23/2018,5:00:00 PM,0,0,
3/23/2018,5:15:00 PM,0,,
3/23/2018,5:30:00 PM,0,,
3/23/2018,5:45:00 PM,0,,
3/23/2018,6:00:00 PM,0,0,
3/23/2018,6:15:00 PM,0,,
3/23/2018,6:30:00 PM,0,,
3/23/2018,6:45:00 PM,0,,
3/23/2018,7:00:00 PM,0,0,
3/23/2018,7:15:00 PM,0.4,,
3/23/2018,7:30:00 PM,0,,
3/23/2018,7:45:00 PM,0,,
3/23/2018,8:00:00 PM,0,0.4,
3/23/2018,8:15:00 PM,0.2,,
3/23/2018,8:30:00 PM,0.2,,
3/23/2018,8:45:00 PM,0,,
3/23/2018,9:00:00 PM,0.2,0.6,
3/23/2018,9:15:00 PM,0.4,,
3/23/2018,9:30:00 PM,0.4,,
3/23/2018,9:45:00 PM,0,,
3/23/2018,10:00:00 PM,0,0.8,
3/23/2018,10:15:00 PM,0,,
3/23/2018,10:30:00 PM,0,,
3/23/2018,10:45:00 PM,0,,
3/23/2018,11:00:00 PM,0.2,0.2,
3/23/2018,11:15:00 PM,0,,
3/23/2018,11:30:00 PM,0,,
3/23/2018,11:45:00 PM,0,,
3/24/2018,12:00:00 AM,0,0,
3/24/2018,12:15:00 AM,0,,
3/24/2018,12:30:00 AM,0,,
3/24/2018,12:45:00 AM,0.2,,
3/24/2018,1:00:00 AM,0,0.2,
3/24/2018,1:15:00 AM,0,,
3/24/2018,1:30:00 AM,0,,
3/24/2018,1:45:00 AM,0,,
3/24/2018,2:00:00 AM,0,0,
3/24/2018,2:15:00 AM,0,,
3/24/2018,2:30:00 AM,0,,
3/24/2018,2:45:00 AM,0,,
3/24/2018,3:00:00 AM,0,0,
3/24/2018,3:15:00 AM,0,,
3/24/2018,3:30:00 AM,0,,
3/24/2018,3:45:00 AM,0,,
3/24/2018,4:00:00 AM,0,0,
3/24/2018,4:15:00 AM,0,,
3/24/2018,4:30:00 AM,0,,
3/24/2018,4:45:00 AM,0,,
3/24/2018,5:00:00 AM,0,0,
3/24/2018,5:15:00 AM,0,,
3/24/2018,5:30:00 AM,0,,
3/24/2018,5:45:00 AM,0,,
3/24/2018,6:00:00 AM,0,0,
3/24/2018,6:15:00 AM,0,,
3/24/2018,6:30:00 AM,0,,
3/24/2018,6:45:00 AM,0,,
3/24/2018,7:00:00 AM,0,0,
3/24/2018,7:15:00 AM,0,,
3/24/2018,7:30:00 AM,0,,
3/24/2018,7:45:00 AM,0,,
3/24/2018,8:00:00 AM,0,0,
3/24/2018,8:15:00 AM,0,,
3/24/2018,8:30:00 AM,0,,
3/24/2018,8:45:00 AM,0,,
3/24/2018,9:00:00 AM,0,0,
3/24/2018,9:15:00 AM,0,,
3/24/2018,9:30:00 AM,0,,
3/24/2018,9:45:00 AM,0,,
3/24/2018,10:00:00 AM,0,0,
3/24/2018,10:15:00 AM,0,,
3/24/2018,10:30:00 AM,0,,
3/24/2018,10:45:00 AM,0,,
3/24/2018,11:00:00 AM,0,0,
3/24/2018,11:15:00 AM,0,,
3/24/2018,11:30:00 AM,0,,
3/24/2018,11:45:00 AM,0,,
3/24/2018,12:00:00 PM,0,0,
3/24/2018,12:15:00 PM,0,,
3/24/2018,12:30:00 PM,0,,
3/24/2018,12:45:00 PM,0,,
3/24/2018,1:00:00 PM,0,0,
3/24/2018,1:15:00 PM,0,,
3/24/2018,1:30:00 PM,0,,
3/24/2018,1:45:00 PM,0,,
3/24/2018,2:00:00 PM,0,0,
3/24/2018,2:15:00 PM,0,,
3/24/2018,2:30:00 PM,0,,
3/24/2018,2:45:00 PM,0,,
3/24/2018,3:00:00 PM,0,0,
3/24/2018,3:15:00 PM,0,,
3/24/2018,3:30:00 PM,0,,
3/24/2018,3:45:00 PM,0,,
3/24/2018,4:00:00 PM,0,0,
3/24/2018,4:15:00 PM,0,,
3/24/2018,4:30:00 PM,0,,
3/24/2018,4:45:00 PM,0,,
3/24/2018,5:00:00 PM,0,0,
3/24/2018,5:15:00 PM,0,,
3/24/2018,5:30:00 PM,0,,
3/24/2018,5:45:00 PM,0,,
3/24/2018,6:00:00 PM,0,0,
3/24/2018,6:15:00 PM,0,,
3/24/2018,6:30:00 PM,0,,
3/24/2018,6:45:00 PM,0,,
3/24/2018,7:00:00 PM,0,0,
3/24/2018,7:15:00 PM,0,,
3/24/2018,7:30:00 PM,0,,
3/24/2018,7:45:00 PM,0,,
3/24/2018,8:00:00 PM,0,0,
3/24/2018,8:15:00 PM,0,,
3/24/2018,8:30:00 PM,0,,
3/24/2018,8:45:00 PM,0,,
3/24/2018,9:00:00 PM,0,0,
3/24/2018,9:15:00 PM,0,,
3/24/2018,9:30:00 PM,0,,
3/24/2018,9:45:00 PM,0,,
3/24/2018,10:00:00 PM,0,0,
3/24/2018,10:15:00 PM,0,,
3/24/2018,10:30:00 PM,0,,
3/24/2018,10:45:00 PM,0,,
3/24/2018,11:00:00 PM,0,0,
3/24/2018,11:15:00 PM,0,,
3/24/2018,11:30:00 PM,0,,
3/24/2018,11:45:00 PM,0,,
3/25/2018,12:00:00 AM,0,0,
3/25/2018,12:15:00 AM,0,,
3/25/2018,12:30:00 AM,0,,
3/25/2018,12:45:00 AM,0,,
3/25/2018,1:00:00 AM,0,0,
3/25/2018,1:15:00 AM,0,,
3/25/2018,1:30:00 AM,0,,
3/25/2018,1:45:00 AM,0,,
3/25/2018,2:00:00 AM,0,0,
3/25/2018,2:15:00 AM,0,,
3/25/2018,2:30:00 AM,0,,
3/25/2018,2:45:00 AM,0,,
3/25/2018,3:00:00 AM,0,0,
3/25/2018,3:15:00 AM,0,,
3/25/2018,3:30:00 AM,0,,
3/25/2018,3:45:00 AM,0,,
3/25/2018,4:00:00 AM,0,0,
3/25/2018,4:15:00 AM,0,,
3/25/2018,4:30:00 AM,0,,
3/25/2018,4:45:00 AM,0,,
3/25/2018,5:00:00 AM,0,0,
3/25/2018,5:15:00 AM,0,,
3/25/2018,5:30:00 AM,0,,
3/25/2018,5:45:00 AM,0,,
3/25/2018,6:00:00 AM,0,0,
3/25/2018,6:15:00 AM,0,,
3/25/2018,6:30:00 AM,0,,
3/25/2018,6:45:00 AM,0,,
3/25/2018,7:00:00 AM,0,0,
3/25/2018,7:15:00 AM,0,,
3/25/2018,7:30:00 AM,0,,
3/25/2018,7:45:00 AM,0,,
3/25/2018,8:00:00 AM,0,0,
3/25/2018,8:15:00 AM,0,,
3/25/2018,8:30:00 AM,0,,
3/25/2018,8:45:00 AM,0,,
3/25/2018,9:00:00 AM,0,0,
3/25/2018,9:15:00 AM,0,,
3/25/2018,9:30:00 AM,0,,
3/25/2018,9:45:00 AM,0,,
3/25/2018,10:00:00 AM,0,0,
3/25/2018,10:15:00 AM,0,,
3/25/2018,10:30:00 AM,0,,
3/25/2018,10:45:00 AM,0,,
3/25/2018,11:00:00 AM,0,0,
3/25/2018,11:15:00 AM,0,,
3/25/2018,11:30:00 AM,0,,
3/25/2018,11:45:00 AM,0,,
3/25/2018,12:00:00 PM,0,0,
3/25/2018,12:15:00 PM,0,,
3/25/2018,12:30:00 PM,0,,
3/25/2018,12:45:00 PM,0,,
3/25/2018,1:00:00 PM,0,0,
3/25/2018,1:15:00 PM,0,,
3/25/2018,1:30:00 PM,0,,
3/25/2018,1:45:00 PM,0,,
3/25/2018,2:00:00 PM,0,0,
3/25/2018,2:15:00 PM,0,,
3/25/2018,2:30:00 PM,0,,
3/25/2018,2:45:00 PM,0,,
3/25/2018,3:00:00 PM,0,0,
3/25/2018,3:15:00 PM,0,,
3/25/2018,3:30:00 PM,0,,
3/25/2018,3:45:00 PM,0,,
3/25/2018,4:00:00 PM,0,0,
3/25/2018,4:15:00 PM,0,,
3/25/2018,4:30:00 PM,0,,
3/25/2018,4:45:00 PM,0,,
3/25/2018,5:00:00 PM,0,0,
3/25/2018,5:15:00 PM,0,,
3/25/2018,5:30:00 PM,0,,
3/25/2018,5:45:00 PM,0,,
3/25/2018,6:00:00 PM,0,0,
3/25/2018,6:15:00 PM,0,,
3/25/2018,6:30:00 PM,0,,
3/25/2018,6:45:00 PM,0,,
3/25/2018,7:00:00 PM,0,0,
3/25/2018,7:15:00 PM,0,,
3/25/2018,7:30:00 PM,0,,
3/25/2018,7:45:00 PM,0,,
3/25/2018,8:00:00 PM,0,0,
3/25/2018,8:15:00 PM,0,,
3/25/2018,8:30:00 PM,0,,
3/25/2018,8:45:00 PM,0,,
3/25/2018,9:00:00 PM,0,0,
3/25/2018,9:15:00 PM,0,,
3/25/2018,9:30:00 PM,0,,
3/25/2018,9:45:00 PM,0,,
3/25/2018,10:00:00 PM,0,0,
3/25/2018,10:15:00 PM,0,,
3/25/2018,10:30:00 PM,0,,
3/25/2018,10:45:00 PM,0,,
3/25/2018,11:00:00 PM,0,0,
3/25/2018,11:15:00 PM,0,,
3/25/2018,11:30:00 PM,0,,
3/25/2018,11:45:00 PM,0,,
3/26/2018,12:00:00 AM,0,0,
3/26/2018,12:15:00 AM,0,,
3/26/2018,12:30:00 AM,0,,
3/26/2018,12:45:00 AM,0,,
3/26/2018,1:00:00 AM,0,0,
3/26/2018,1:15:00 AM,0,,
3/26/2018,1:30:00 AM,0,,
3/26/2018,1:45:00 AM,0,,
3/26/2018,2:00:00 AM,0,0,
3/26/2018,2:15:00 AM,0,,
3/26/2018,2:30:00 AM,0,,
3/26/2018,2:45:00 AM,0,,
3/26/2018,3:00:00 AM,0,0,
3/26/2018,3:15:00 AM,0,,
3/26/2018,3:30:00 AM,0,,
3/26/2018,3:45:00 AM,0,,
3/26/2018,4:00:00 AM,0,0,
3/26/2018,4:15:00 AM,0,,
3/26/2018,4:30:00 AM,0,,
3/26/2018,4:45:00 AM,0,,
3/26/2018,5:00:00 AM,0,0,
3/26/2018,5:15:00 AM,0,,
3/26/2018,5:30:00 AM,0,,
3/26/2018,5:45:00 AM,0,,
3/26/2018,6:00:00 AM,0,0,
3/26/2018,6:15:00 AM,0,,
3/26/2018,6:30:00 AM,0,,
3/26/2018,6:45:00 AM,0,,
3/26/2018,7:00:00 AM,0,0,
3/26/2018,7:15:00 AM,0,,
3/26/2018,7:30:00 AM,0,,
3/26/2018,7:45:00 AM,0,,
3/26/2018,8:00:00 AM,0,0,
3/26/2018,8:15:00 AM,0,,
3/26/2018,8:30:00 AM,0,,
3/26/2018,8:45:00 AM,0,,
3/26/2018,9:00:00 AM,0,0,
3/26/2018,9:15:00 AM,0,,
3/26/2018,9:30:00 AM,0,,
3/26/2018,9:45:00 AM,0,,
3/26/2018,10:00:00 AM,0,0,
3/26/2018,10:15:00 AM,0,,
3/26/2018,10:30:00 AM,0,,
